engine_size,mileage,doors,owner_count,horsepower,car_age,brand_ford,brand_honda,brand_hyundai,brand_tesla,fuel_type_electric,fuel_type_hybrid,fuel_type_petrol,transmission_manual,mileage_per_year,hp_per_engine,age_x_mileage,multi_owner,is_new_car,price
1,193392,3,4,355,8,1,0,0,0,0,1,0,1,24174.0,355.0,1547136,1,0,44139
1,192163,3,2,218,15,0,0,1,0,1,0,0,1,12810.87,218.0,2882445,0,0,30718
3,111565,4,1,259,4,0,0,0,1,1,0,0,1,27891.25,86.33,446260,0,0,56841
2,158014,3,1,286,7,0,0,0,0,1,0,0,1,22573.43,143.0,1106098,0,0,49610
2,43712,2,1,155,4,0,0,0,0,0,0,0,0,10928.0,77.5,174848,0,0,46661
1,54632,4,4,285,13,0,0,1,0,0,0,0,1,4202.46,285.0,710216,1,0,37812
3,174103,2,1,389,10,0,0,1,0,0,0,0,0,17410.3,129.67,1741030,0,0,55187
4,25478,3,1,187,20,0,0,0,0,0,1,0,0,1273.9,46.75,509560,0,0,47353
4,27551,2,4,156,14,0,0,0,0,0,0,1,0,1967.93,39.0,385714,1,0,48620
3,53068,4,4,109,4,0,0,0,1,0,1,0,0,13267.0,36.33,212272,1,0,50549
3,98608,4,3,230,11,1,0,0,0,0,0,0,0,8964.36,76.67,1084688,1,0,48564
1,40561,2,4,260,10,0,0,0,1,0,0,1,0,4056.1,260.0,405610,1,0,40643
3,138964,2,2,94,12,0,1,0,0,0,0,1,1,11580.33,31.33,1667568,0,0,37961
2,29395,2,4,221,12,0,1,0,0,0,0,0,1,2449.58,110.5,352740,1,0,47161
3,23756,4,4,164,16,0,0,1,0,0,0,0,1,1484.75,54.67,380096,1,0,42864
2,170723,3,1,115,4,0,0,0,0,0,1,0,1,42680.75,57.5,682892,0,0,41952
2,71333,2,3,207,12,0,1,0,0,0,0,0,1,5944.42,103.5,855996,1,0,38004
1,185378,3,1,357,4,0,0,0,0,0,0,1,0,46344.5,357.0,741512,0,0,49378
2,157418,4,3,233,2,0,0,0,1,1,0,0,1,78709.0,116.5,314836,1,1,44623
1,118561,2,1,85,14,0,0,0,1,0,0,0,1,8468.64,85.0,1659854,0,0,29599
1,33024,2,2,87,12,0,0,1,0,0,0,0,1,2752.0,87.0,396288,0,0,35377
4,176890,4,1,205,14,1,0,0,0,0,1,0,0,12635.0,51.25,2476460,0,0,52670
2,10947,2,1,316,8,0,0,1,0,0,1,0,0,1368.38,158.0,87576,0,0,59281
3,132192,3,2,317,10,1,0,0,0,0,0,0,0,13219.2,105.67,1321920,0,0,52879
4,99238,4,2,267,7,0,0,1,0,0,0,1,1,14176.86,66.75,694666,0,0,60738
5,72428,4,4,70,2,0,0,1,0,0,0,1,1,36214.0,14.0,144856,1,1,53474
3,165826,2,1,259,10,0,0,1,0,1,0,0,1,16582.6,86.33,1658260,0,0,46370
4,68355,4,2,363,8,1,0,0,0,0,0,0,1,8544.38,90.75,546840,0,0,61155
2,194313,2,2,114,7,1,0,0,0,0,1,0,1,27759.0,57.0,1360191,0,0,38005
2,134958,2,4,101,8,0,0,1,0,0,0,1,0,16869.75,50.5,1079664,1,0,33798
2,149490,4,3,187,20,0,1,0,0,1,0,0,1,7474.5,93.5,2989800,1,0,33138
3,191256,2,2,365,13,0,0,0,0,0,0,0,0,14712.0,121.67,2486328,0,0,50202
3,140905,3,2,253,9,0,0,0,0,0,0,1,1,15656.11,84.33,1268145,0,0,48439
2,177905,3,1,260,2,0,0,0,0,0,0,0,0,88952.5,130.0,355810,0,1,49014
1,136637,2,4,304,9,1,0,0,0,0,0,0,0,15181.89,304.0,1229733,1,0,40295
3,176252,3,1,307,13,1,0,0,0,0,0,1,0,13557.85,102.33,2291276,0,0,49414
1,23402,2,3,285,13,0,1,0,0,0,0,1,0,1800.15,285.0,304226,1,0,45894
3,178917,3,4,143,8,0,0,0,0,0,0,1,1,22364.62,47.67,1431336,1,0,38253
3,80851,4,1,180,9,0,0,0,0,0,0,0,1,8983.44,60.0,727659,0,0,52265
3,17834,2,2,172,5,0,0,1,0,0,0,0,1,3566.8,57.33,89170,0,0,58010
4,72850,2,2,143,20,1,0,0,0,1,0,0,0,3642.5,35.75,1457000,0,0,39050
4,42180,2,4,321,8,0,0,0,0,0,1,0,1,5272.5,80.25,337440,1,0,62941
3,139955,2,2,183,14,0,0,0,1,0,0,0,1,9996.79,61.0,1959370,0,0,40705
3,114688,2,1,382,16,0,1,0,0,0,1,0,1,7168.0,127.33,1835008,0,0,56289
3,111520,2,4,399,13,0,0,0,1,0,0,1,1,8578.46,133.0,1449760,1,0,56040
1,16695,4,2,307,7,0,0,0,1,0,0,0,0,2385.0,307.0,116865,0,0,50497
1,132135,4,2,242,8,0,1,0,0,1,0,0,0,16516.88,242.0,1057080,0,0,38459
2,159195,3,3,148,6,0,0,0,1,1,0,0,1,26532.5,74.0,955170,1,0,37386
2,63481,2,3,162,4,0,0,0,0,0,1,0,1,15870.25,81.0,253924,1,0,47561
3,78438,3,4,119,6,1,0,0,0,0,0,1,1,13073.0,39.67,470628,1,0,43804
4,116491,3,3,354,3,0,1,0,0,0,1,0,0,38830.33,88.5,349473,1,1,61843
1,153645,4,1,292,3,0,0,1,0,0,0,1,0,51215.0,292.0,460935,0,1,50138
1,126844,3,2,150,19,0,0,0,1,1,0,0,0,6676.0,150.0,2410036,0,0,24805
4,99910,4,2,335,17,0,1,0,0,0,1,0,1,5877.06,83.75,1698470,0,0,58255
1,61494,3,2,224,20,0,0,0,0,1,0,0,0,3074.7,224.0,1229880,0,0,34863
2,148360,2,4,302,17,0,0,0,0,1,0,0,0,8727.06,151.0,2522120,1,0,41915
3,51978,3,4,385,3,1,0,0,0,0,0,1,0,17326.0,128.33,155934,1,1,65150
3,122845,4,3,305,16,0,0,0,0,0,1,0,0,7677.81,101.67,1965520,1,0,48003
1,135621,4,2,228,2,1,0,0,0,0,1,0,0,67810.5,228.0,271242,0,1,41973
1,59672,4,2,385,6,1,0,0,0,1,0,0,1,9945.33,385.0,358032,0,0,50651
1,66821,3,2,320,13,1,0,0,0,1,0,0,1,5140.08,320.0,868673,0,0,44069
3,88661,3,2,383,4,1,0,0,0,0,0,1,1,22165.25,127.67,354644,0,0,62288
3,74224,4,2,370,20,0,0,1,0,0,0,0,1,3711.2,123.33,1484480,0,0,51557
1,94405,2,1,351,9,0,0,1,0,0,0,0,0,10489.44,351.0,849645,0,0,50811
3,59796,2,2,171,2,0,1,0,0,1,0,0,1,29898.0,57.0,119592,0,1,54806
4,180778,3,1,120,6,0,0,0,0,0,0,0,1,30129.67,30.0,1084668,0,0,47515
1,133554,3,2,121,12,1,0,0,0,0,0,0,1,11129.5,121.0,1602648,0,0,29757
3,128777,4,4,278,14,0,1,0,0,0,0,0,0,9198.36,92.67,1802878,1,0,44711
3,9023,3,4,376,19,0,0,0,0,0,0,0,1,474.89,125.33,171437,1,0,53773
2,172807,3,1,200,12,0,0,0,1,1,0,0,0,14400.58,100.0,2073684,0,0,36653
2,77959,4,2,339,11,0,0,0,0,0,0,0,0,7087.18,169.5,857549,0,0,46810
3,44218,4,4,274,19,0,0,1,0,0,0,0,0,2327.26,91.33,840142,1,0,45685
4,148285,3,4,288,2,0,0,0,1,0,0,1,1,74142.5,72.0,296570,1,1,59302
4,33460,2,2,326,10,0,0,0,0,1,0,0,0,3346.0,81.5,334600,0,0,59881
3,129579,3,2,254,8,0,0,0,1,0,1,0,1,16197.38,84.67,1036632,0,0,49002
3,69680,2,4,214,11,0,0,0,0,0,1,0,1,6334.55,71.33,766480,1,0,52181
2,36017,2,2,247,7,0,0,0,0,0,0,1,1,5145.29,123.5,252119,0,0,53720
3,97038,2,3,83,3,0,0,0,1,0,0,1,0,32346.0,27.67,291114,1,1,46712
2,167062,4,2,315,2,0,0,1,0,1,0,0,0,83531.0,157.5,334124,0,1,51958
1,24515,4,4,256,12,0,0,1,0,0,1,0,1,2042.92,256.0,294180,1,0,44090
3,166063,4,4,328,14,0,1,0,0,0,0,0,0,11861.64,109.33,2324882,1,0,48221
3,143706,3,1,109,18,0,0,0,1,0,0,1,0,7983.67,36.33,2586708,0,0,33105
2,165449,4,3,158,15,1,0,0,0,0,1,0,0,11029.93,79.0,2481735,1,0,32770
4,38001,4,4,194,19,0,0,0,1,1,0,0,1,2000.05,48.5,722019,1,0,47636
1,6391,3,3,78,15,0,0,0,0,0,0,0,0,426.07,78.0,95865,1,0,27241
2,114388,3,2,153,18,0,0,0,0,1,0,0,0,6354.89,76.5,2058984,0,0,34255
1,47215,2,4,90,5,0,0,0,1,0,0,1,1,9443.0,90.0,236075,1,0,35089
4,84720,3,1,350,13,0,0,0,0,0,1,0,0,6516.92,87.5,1101360,0,0,59684
3,32114,3,4,241,19,0,0,1,0,0,1,0,1,1690.21,80.33,610166,1,0,45025
2,147954,4,1,94,4,0,0,0,0,0,1,0,0,36988.5,47.0,591816,0,0,42277
3,118142,2,3,172,12,0,0,1,0,0,1,0,0,9845.17,57.33,1417704,1,0,43069
2,153345,2,1,259,9,0,0,0,0,0,0,0,0,17038.33,129.5,1380105,0,0,46112
4,111206,3,2,305,18,0,1,0,0,0,0,0,0,6178.11,76.25,2001708,0,0,50275
2,50647,4,2,382,10,1,0,0,0,1,0,0,0,5064.7,191.0,506470,0,0,53673
2,47679,4,2,106,20,0,0,0,0,0,0,0,0,2383.95,53.0,953580,0,0,33584
4,5427,4,4,341,8,0,0,1,0,0,0,1,1,678.38,85.25,43416,1,0,67813
2,134669,4,2,362,6,0,1,0,0,0,0,1,0,22444.83,181.0,808014,0,0,48730
1,71267,3,2,221,16,0,0,0,0,0,1,0,0,4454.19,221.0,1140272,0,0,34343
3,5799,4,4,351,4,0,0,0,0,0,0,1,0,1449.75,117.0,23196,1,0,61806
4,60659,2,3,89,15,1,0,0,0,1,0,0,1,4043.93,22.25,909885,1,0,44583
2,12025,2,2,206,10,0,0,0,0,0,0,0,1,1202.5,103.0,120250,0,0,47324
1,19481,3,2,98,3,0,1,0,0,0,0,0,1,6493.67,98.0,58443,0,1,41466
2,30411,4,4,100,17,0,0,0,0,0,0,0,0,1788.88,50.0,516987,1,0,31390
3,110928,4,3,88,18,0,0,0,1,0,0,1,0,6162.67,29.33,1996704,1,0,29702
1,128014,4,3,217,8,0,1,0,0,0,0,0,1,16001.75,217.0,1024112,1,0,36937
3,151033,4,3,352,12,0,1,0,0,0,1,0,1,12586.08,117.33,1812396,1,0,49471
5,157839,3,4,369,15,0,0,0,0,0,1,0,1,10522.6,73.8,2367585,1,0,57252
2,56690,4,1,232,9,0,1,0,0,0,1,0,0,6298.89,116.0,510210,0,0,52413
2,57870,3,1,182,19,0,0,0,0,0,0,1,1,3045.79,91.0,1099530,0,0,35605
2,172207,4,2,219,18,0,0,0,0,0,0,0,0,9567.06,109.5,3099726,0,0,34961
1,91928,4,2,399,18,0,0,0,0,0,0,1,0,5107.11,399.0,1654704,0,0,41983
4,75765,2,2,324,9,0,0,0,0,0,0,0,0,8418.33,81.0,681885,0,0,61594
2,28772,3,1,156,6,1,0,0,0,1,0,0,1,4795.33,78.0,172632,0,0,49125
2,135417,2,4,167,12,0,0,0,0,1,0,0,0,11284.75,83.5,1625004,1,0,35237
3,23799,3,2,201,13,0,0,0,0,0,0,1,1,1830.69,67.0,309387,0,0,52873
2,117051,4,4,381,10,0,0,0,1,0,1,0,1,11705.1,190.5,1170510,1,0,54138
3,134941,4,2,166,5,0,0,0,0,0,0,1,1,26988.2,55.33,674705,0,0,50121
1,28555,3,4,167,17,1,0,0,0,0,1,0,1,1679.71,167.0,485435,1,0,29564
4,97152,2,4,359,20,0,0,0,1,0,0,0,0,4857.6,89.75,1943040,1,0,51921
4,132219,3,1,296,14,0,0,1,0,0,1,0,0,9444.21,74.0,1851066,0,0,58498
3,155405,3,4,214,19,0,0,0,0,0,1,0,0,8179.21,71.33,2952695,1,0,37024
4,140333,4,3,225,16,0,0,0,0,0,0,0,0,8770.81,56.25,2245328,1,0,47358
1,124833,2,1,339,14,0,0,1,0,1,0,0,1,8916.64,339.0,1747662,0,0,41570
2,74002,3,2,231,17,0,0,0,0,0,0,0,1,4353.06,115.5,1258034,0,0,43144
3,51553,2,1,181,16,0,0,0,1,0,0,1,1,3222.06,60.33,824848,0,0,43112
3,8088,2,3,254,20,0,1,0,0,0,0,1,1,404.4,84.67,161760,1,0,48026
2,50783,3,3,274,20,1,0,0,0,0,0,1,0,2539.15,137.0,1015660,1,0,40903
2,6115,2,4,166,6,0,1,0,0,0,0,1,1,1019.17,83.0,36690,1,0,44200
1,77908,4,3,124,2,0,0,1,0,0,0,1,0,38954.0,124.0,155816,1,1,39790
2,74109,4,3,186,11,0,0,0,0,1,0,0,1,6737.18,93.0,815199,1,0,40619
1,7978,4,3,162,3,0,0,0,0,1,0,0,1,2659.33,162.0,23934,1,1,47625
3,113943,4,3,362,18,1,0,0,0,0,1,0,1,6330.17,120.67,2050974,1,0,48770
1,14422,2,2,273,10,0,0,0,0,0,0,1,1,1442.2,273.0,144220,0,0,48364
1,179698,4,2,351,6,0,0,0,0,0,0,0,0,29949.67,351.0,1078188,0,0,44203
3,94233,3,1,258,10,1,0,0,0,0,0,1,0,9423.3,86.0,942330,0,0,49498
3,61174,4,4,392,4,0,0,0,1,1,0,0,0,15293.5,130.67,244696,1,0,63374
4,42743,3,2,153,4,0,0,0,1,0,0,1,0,10685.75,38.25,170972,0,0,57439
3,193271,3,3,249,15,1,0,0,0,1,0,0,1,12884.73,83.0,2899065,1,0,38322
2,135288,4,4,343,16,0,0,1,0,0,1,0,1,8455.5,171.5,2164608,1,0,43850
4,134000,4,2,250,13,0,0,0,0,0,1,0,0,10307.69,62.5,1742000,0,0,47877
3,127778,2,1,250,19,0,0,0,0,0,1,0,0,6725.16,83.33,2427782,0,0,41589
1,34430,3,3,352,5,0,0,1,0,1,0,0,1,6886.0,352.0,172150,1,0,49092
3,33834,4,4,356,9,0,0,0,1,0,0,1,1,3759.33,118.67,304506,1,0,56084
4,29435,2,2,175,15,0,0,0,0,0,0,1,0,1962.33,43.75,441525,0,0,51440
2,92212,4,4,198,20,0,0,0,0,0,0,0,0,4610.6,99.0,1844240,1,0,31797
2,60797,4,2,331,17,0,0,0,0,1,0,0,0,3576.29,165.5,1033549,0,0,42291
1,179626,4,1,80,4,0,0,0,1,0,0,0,1,44906.5,80.0,718504,0,0,32998
1,59555,3,3,231,8,0,0,0,1,0,1,0,0,7444.38,231.0,476440,1,0,42017
2,90350,4,1,250,3,0,0,1,0,0,0,1,0,30116.67,125.0,271050,0,1,56364
3,19716,2,3,282,16,0,0,0,0,1,0,0,0,1232.25,94.0,315456,1,0,51684
1,65261,4,3,343,18,0,0,1,0,0,0,0,0,3625.61,343.0,1174698,1,0,37704
4,163600,4,4,90,10,0,0,1,0,0,0,0,0,16360.0,22.5,1636000,1,0,42420
4,6995,2,2,344,8,0,0,0,1,0,0,0,1,874.38,86.0,55960,0,0,63310
3,27414,2,1,329,17,0,0,0,0,0,0,1,0,1612.59,109.67,466038,0,0,52070
4,149916,3,1,185,7,0,1,0,0,0,0,1,1,21416.57,46.25,1049412,0,0,50371
1,172731,3,1,94,10,0,0,0,0,0,0,1,0,17273.1,94.0,1727310,0,0,26880
2,20522,3,4,323,11,0,0,0,1,1,0,0,0,1865.64,161.5,225742,1,0,54452
3,134632,3,4,280,2,0,0,0,0,0,0,1,0,67316.0,93.33,269264,1,1,57872
4,79034,2,4,374,3,0,1,0,0,1,0,0,1,26344.67,93.5,237102,1,1,64624
4,47322,4,3,390,15,0,1,0,0,0,0,0,1,3154.8,97.5,709830,1,0,57917
2,72638,4,1,326,6,0,0,0,1,0,0,0,1,12106.33,163.0,435828,0,0,51612
4,106334,4,3,237,11,1,0,0,0,0,1,0,0,9666.73,59.25,1169674,1,0,53066
1,144596,3,1,90,16,0,0,0,0,0,0,1,0,9037.25,90.0,2313536,0,0,27639
4,35846,2,1,155,16,0,1,0,0,0,0,0,1,2240.38,38.75,573536,0,0,48857
4,78643,2,2,84,11,0,0,0,1,0,0,1,1,7149.36,21.0,865073,0,0,48761
1,196168,2,1,119,16,0,0,0,1,1,0,0,0,12260.5,119.0,3138688,0,0,26542
3,119930,4,4,373,18,0,0,0,0,0,0,0,1,6662.78,124.33,2158740,1,0,48207
1,183775,3,4,374,15,1,0,0,0,0,0,1,0,12251.67,374.0,2756625,1,0,34444
2,29399,2,4,265,17,0,0,0,0,0,0,0,1,1729.35,132.5,499783,1,0,40926
3,128182,3,2,370,3,0,0,1,0,0,0,0,1,42727.33,123.33,384546,0,1,57030
3,53591,2,2,357,12,0,0,0,0,0,0,1,1,4465.92,119.0,643092,0,0,55565
4,156786,3,3,314,4,0,1,0,0,0,0,0,0,39196.5,78.5,627144,1,0,63774
3,40877,2,1,270,8,0,1,0,0,0,0,0,0,5109.62,90.0,327016,0,0,56644
2,89106,3,1,262,6,0,0,0,0,0,0,0,1,14851.0,131.0,534636,0,0,51136
4,83018,2,4,215,4,0,0,0,1,0,0,0,0,20754.5,53.75,332072,1,0,54666
4,104854,2,4,379,8,0,1,0,0,1,0,0,0,13106.75,94.75,838832,1,0,61857
1,195208,3,4,196,5,1,0,0,0,0,0,0,0,39041.6,196.0,976040,1,0,33229
4,169486,3,4,244,17,0,0,0,0,0,1,0,0,9969.76,61.0,2881262,1,0,43917
1,125832,4,4,203,16,1,0,0,0,0,0,0,1,7864.5,203.0,2013312,1,0,30580
4,91576,3,4,135,16,0,1,0,0,0,0,1,0,5723.5,33.75,1465216,1,0,41275
2,181540,2,1,348,12,0,0,1,0,0,1,0,0,15128.33,174.0,2178480,0,0,42871
1,97508,2,2,315,4,0,0,0,0,1,0,0,1,24377.0,315.0,390032,0,0,48990
2,51835,3,4,306,8,0,0,0,0,0,1,0,0,6479.38,153.0,414680,1,0,53218
3,199405,4,1,240,19,0,0,0,0,0,1,0,0,10495.0,80.0,3788695,0,0,42166
2,47464,3,4,120,8,0,0,0,0,0,1,0,0,5933.0,60.0,379712,1,0,41644
1,117454,2,3,397,2,0,0,1,0,0,0,1,1,58727.0,397.0,234908,1,1,53548
3,158995,2,3,222,18,0,0,0,1,0,0,1,1,8833.06,74.0,2861910,1,0,37147
4,121062,4,1,149,11,0,0,0,0,0,0,1,0,11005.64,37.25,1331682,0,0,49289
2,197927,3,2,214,19,0,0,1,0,1,0,0,0,10417.21,107.0,3760613,0,0,30140
1,72445,2,3,343,8,0,0,0,0,0,0,1,1,9055.62,343.0,579560,1,0,50479
2,115454,2,3,224,2,0,0,0,0,0,0,1,1,57727.0,112.0,230908,1,1,53286
1,126906,2,2,394,4,0,0,0,0,0,1,0,1,31726.5,394.0,507624,0,0,48716
4,103384,3,3,212,7,1,0,0,0,0,0,1,0,14769.14,53.0,723688,1,0,52442
4,182218,3,4,367,9,0,1,0,0,0,0,0,0,20246.44,91.75,1639962,1,0,53830
3,65032,4,2,103,9,0,0,0,0,0,0,1,1,7225.78,34.33,585288,0,0,43859
2,118521,2,3,373,10,0,0,0,1,1,0,0,0,11852.1,186.5,1185210,1,0,47752
4,121378,2,2,308,14,0,0,0,1,1,0,0,0,8669.86,77.0,1699292,0,0,54468
3,22140,4,4,207,17,0,0,0,0,0,0,0,0,1302.35,69.0,376380,1,0,44900
4,7670,2,3,323,2,1,0,0,0,1,0,0,0,3835.0,80.75,15340,1,1,68405
3,41519,4,1,74,20,1,0,0,0,1,0,0,0,2075.95,24.67,830380,0,0,36102
4,49512,4,3,245,18,0,0,1,0,0,1,0,0,2750.67,61.25,891216,1,0,46391
3,193883,2,3,283,8,0,0,0,1,0,0,0,0,24235.38,94.33,1551064,1,0,50048
2,108565,3,4,92,6,0,0,1,0,0,1,0,1,18094.17,46.0,651390,1,0,37653
4,150763,3,1,387,19,0,0,0,1,0,1,0,1,7934.89,96.75,2864497,0,0,55442
3,110156,3,1,82,10,0,1,0,0,0,0,1,1,11015.6,27.33,1101560,0,0,43867
3,170334,3,1,310,17,0,1,0,0,0,0,0,1,10019.65,103.33,2895678,0,0,46563
1,190964,2,4,345,2,0,0,0,0,0,0,1,1,95482.0,345.0,381928,1,1,50432
3,30595,4,4,161,4,0,0,1,0,0,0,1,1,7648.75,53.67,122380,1,0,54949
3,193279,4,4,177,18,0,0,0,0,0,1,0,1,10737.72,59.0,3479022,1,0,30423
1,169512,2,4,298,3,0,0,1,0,1,0,0,1,56504.0,298.0,508536,1,1,42277
1,13630,3,4,221,13,0,0,0,0,0,0,0,1,1048.46,221.0,177190,1,0,37921
3,167322,4,1,177,2,1,0,0,0,1,0,0,0,83661.0,59.0,334644,0,1,52691
4,112461,2,2,358,16,0,0,1,0,0,1,0,0,7028.81,89.5,1799376,0,0,53431
3,79191,2,4,245,14,1,0,0,0,0,1,0,1,5656.5,81.67,1108674,1,0,44424
1,105591,3,2,389,13,0,1,0,0,0,1,0,0,8122.38,389.0,1372683,0,0,44849
3,68753,2,3,355,16,0,1,0,0,0,1,0,0,4297.06,118.33,1100048,1,0,53267
1,65520,4,3,398,4,0,0,0,0,0,1,0,1,16380.0,398.0,262080,1,0,53190
2,9008,4,4,310,16,0,0,1,0,0,1,0,1,563.0,155.0,144128,1,0,49898
1,180536,2,3,214,17,1,0,0,0,1,0,0,1,10619.76,214.0,3069112,1,0,26968
1,112408,4,2,83,2,0,0,0,0,0,0,1,0,56204.0,83.0,224816,0,1,38366
1,5496,2,3,344,19,0,1,0,0,1,0,0,0,289.26,344.0,104424,1,0,46507
2,104767,4,3,140,10,0,1,0,0,0,0,0,1,10476.7,70.0,1047670,1,0,41976
1,28212,3,2,384,8,0,0,0,0,1,0,0,0,3526.5,384.0,225696,0,0,53642
2,25637,4,3,264,6,1,0,0,0,0,1,0,0,4272.83,132.0,153822,1,0,55546
3,50227,3,4,369,9,1,0,0,0,1,0,0,0,5580.78,123.0,452043,1,0,58723
2,124753,3,2,80,10,0,0,1,0,0,0,1,1,12475.3,40.0,1247530,0,0,40167
2,125118,2,2,175,14,0,0,1,0,0,0,0,0,8937.0,87.5,1751652,0,0,37383
4,14884,3,1,327,16,0,0,0,1,1,0,0,0,930.25,81.75,238144,0,0,59839
1,121481,4,1,265,4,0,0,0,1,0,0,1,0,30370.25,265.0,485924,0,0,44144
3,73259,4,2,214,12,0,0,0,0,1,0,0,0,6104.92,71.33,879108,0,0,45774
1,54810,3,2,289,7,0,1,0,0,0,0,0,0,7830.0,289.0,383670,0,0,46348
1,134926,2,1,243,9,0,0,1,0,1,0,0,0,14991.78,243.0,1214334,0,0,40118
3,9761,3,4,285,15,1,0,0,0,0,1,0,0,650.73,95.0,146415,1,0,50829
3,21375,4,3,162,4,0,0,0,0,1,0,0,1,5343.75,54.0,85500,1,0,53547
4,161290,4,3,329,2,1,0,0,0,0,0,1,1,80645.0,82.25,322580,1,1,62769
3,166637,3,3,132,2,0,1,0,0,1,0,0,0,83318.5,44.0,333274,1,1,47503
4,107654,3,2,98,5,0,0,0,1,0,0,1,1,21530.8,24.5,538270,0,0,52358
1,37975,3,4,344,9,1,0,0,0,0,0,0,0,4219.44,344.0,341775,1,0,46861
1,163145,4,1,354,9,0,0,0,0,1,0,0,0,18127.22,354.0,1468305,0,0,45894
1,137955,4,4,139,15,0,1,0,0,0,0,0,0,9197.0,139.0,2069325,1,0,26078
1,185701,4,4,348,17,0,0,0,1,0,0,0,1,10923.59,348.0,3156917,1,0,37435
3,79489,2,3,300,15,0,0,0,0,1,0,0,0,5299.27,100.0,1192335,1,0,48990
3,13381,4,1,371,10,0,0,0,1,0,0,1,0,1338.1,123.67,133810,0,0,61481
1,159310,4,4,324,20,0,0,0,0,0,0,0,1,7965.5,324.0,3186200,1,0,32713
4,149867,2,1,241,6,0,1,0,0,0,0,0,1,24977.83,60.25,899202,0,0,61136
4,67999,2,2,249,10,0,0,0,0,1,0,0,0,6799.9,62.25,679990,0,0,55196
2,54907,2,3,333,2,0,0,0,0,1,0,0,1,27453.5,166.5,109814,1,1,57630
1,145710,2,1,252,3,0,0,0,1,1,0,0,1,48570.0,252.0,437130,0,1,44098
1,75467,2,2,391,4,0,0,0,0,1,0,0,0,18866.75,391.0,301868,0,0,52187
1,47623,2,2,274,2,0,1,0,0,1,0,0,0,23811.5,274.0,95246,0,1,48810
1,174564,3,2,318,7,0,0,1,0,0,1,0,0,24937.71,318.0,1221948,0,0,42510
3,162483,3,4,282,3,0,0,0,0,1,0,0,1,54161.0,94.0,487449,1,1,49313
2,115724,3,4,228,2,0,0,0,0,0,0,1,1,57862.0,114.0,231448,1,1,48996
2,156606,3,3,169,6,0,0,0,1,0,0,0,1,26101.0,84.5,939636,1,0,40613
5,165253,4,3,386,6,0,0,0,1,0,0,1,0,27542.17,77.2,991518,1,0,63651
3,108069,2,2,181,17,0,0,0,0,0,0,1,1,6357.0,60.33,1837173,0,0,41675
4,24996,4,3,377,14,0,0,0,1,0,1,0,1,1785.43,94.25,349944,1,0,63253
1,110682,2,4,235,8,1,0,0,0,1,0,0,0,13835.25,235.0,885456,1,0,39684
2,88609,2,3,105,18,0,1,0,0,0,0,0,0,4922.72,52.5,1594962,1,0,34114
3,165477,4,1,181,5,0,1,0,0,0,0,1,0,33095.4,60.33,827385,0,0,48374
1,106490,3,4,156,12,0,0,1,0,1,0,0,1,8874.17,156.0,1277880,1,0,32178
1,76325,4,2,252,13,0,0,1,0,1,0,0,0,5871.15,252.0,992225,0,0,35909
3,33930,4,2,154,8,0,1,0,0,0,1,0,1,4241.25,51.33,271440,0,0,51072
3,119426,2,3,338,4,0,0,1,0,0,1,0,1,29856.5,112.67,477704,1,0,56679
2,22529,2,4,234,4,0,0,0,0,0,1,0,0,5632.25,117.0,90116,1,0,50875
3,58546,2,2,372,4,0,0,0,1,0,0,0,0,14636.5,124.0,234184,0,0,62939
2,12942,3,2,159,20,0,1,0,0,0,0,1,0,647.1,79.5,258840,0,0,39138
1,12548,4,4,307,13,0,0,1,0,0,1,0,0,965.23,307.0,163124,1,0,38931
2,120248,4,4,91,2,0,1,0,0,0,1,0,0,60124.0,45.5,240496,1,1,41423
1,154368,3,2,236,15,1,0,0,0,0,1,0,1,10291.2,236.0,2315520,0,0,33935
1,187088,4,3,284,18,0,0,0,0,0,0,1,1,10393.78,284.0,3367584,1,0,32764
4,102780,4,3,127,16,0,0,0,1,0,0,1,1,6423.75,31.75,1644480,1,0,42636
3,5296,2,3,99,8,0,1,0,0,0,1,0,0,662.0,33.0,42368,1,0,48296
3,72945,3,1,175,6,0,0,0,0,0,1,0,1,12157.5,58.33,437670,0,0,55928
2,64980,2,4,399,7,0,0,1,0,1,0,0,0,9282.86,199.5,454860,1,0,52214
2,61782,3,2,236,5,0,0,0,0,0,1,0,0,12356.4,118.0,308910,0,0,54600
1,170301,2,1,223,3,0,0,0,1,0,0,0,1,56767.0,223.0,510903,0,1,41832
1,101382,4,3,396,10,0,1,0,0,0,0,0,1,10138.2,396.0,1013820,1,0,49188
1,58444,3,1,76,18,1,0,0,0,0,1,0,0,3246.89,76.0,1051992,0,0,27787
4,40036,3,2,266,11,0,0,1,0,0,0,1,1,3639.64,66.5,440396,0,0,60414
3,44322,2,2,390,11,0,1,0,0,1,0,0,0,4029.27,130.0,487542,0,0,61320
3,163239,3,4,115,5,0,0,0,1,0,0,1,1,32647.8,38.33,816195,1,0,41287
2,56667,4,3,87,9,0,0,1,0,0,1,0,1,6296.33,43.5,510003,1,0,43725
4,99527,4,3,222,19,0,0,0,0,0,0,0,1,5238.26,55.5,1891013,1,0,50340
1,88337,4,1,333,12,0,0,0,0,1,0,0,1,7361.42,333.0,1060044,0,0,42152
2,56468,2,3,143,18,0,0,0,1,0,0,1,1,3137.11,71.5,1016424,1,0,33451
